-25.0 -25.0 0.003060662054306761 -5.7118094870611395e-18 
-25.0 -24.5 -0.0003998238802944536 0.008282552197648025 
-25.0 -24.0 -0.002927222752124237 0.01429540131578217 
-25.0 -23.5 -0.003369959048097985 0.015216324173470505 
-25.0 -23.0 -0.0015108027370779457 0.010730828032196212 
-25.0 -22.5 0.0017678161683535934 0.0029660760247030454 
-25.0 -22.0 0.004911316571011644 -0.004505002503979647 
-25.0 -21.5 0.0064649966672478305 -0.008147089961875518 
-25.0 -21.0 0.005596451104617545 -0.006091635432950162 
-25.0 -20.5 0.0027786532832562182 0.0006372305168143178 
-25.0 -20.0 -0.0006504649600237479 0.008743921058391505 
-25.0 -19.5 -0.003057293397079788 0.014417175852330244 
-25.0 -19.0 -0.0033024743671140836 0.015077770005859267 
-25.0 -18.5 -0.0013078617510795469 0.010386134968327515 
-25.0 -18.0 0.0020611047686797377 0.002415648911758386 
-25.0 -17.5 0.005131377770833702 -0.004982371581467288 
-25.0 -17.0 0.006453188135774773 -0.008191586100062485 
-25.0 -16.5 0.0054065112146838585 -0.005732501291022771 
-25.0 -16.0 0.0025017238450631184 0.0011338141051378762 
-25.0 -15.5 -0.0008495351049480565 0.009198282760158025 
-25.0 -15.0 -0.0031413840665352184 0.014753801787505693 
-25.0 -14.5 -0.0032159738342346584 0.015052134664508287 
-25.0 -14.0 -0.0010575864087291977 0.009858930332258872 
-25.0 -13.5 0.002302247642371104 0.0017163690284720317 
-25.0 -13.0 0.005264177971459389 -0.005410793620727559 
-25.0 -12.5 0.006404803315251482 -0.008190818090442264 
-25.0 -12.0 0.005264177971459386 -0.005410793620727562 
-25.0 -11.5 0.002302247642371079 0.0017163690284720688 
-25.0 -11.0 -0.0010575864087292186 0.009858930332258865 
-25.0 -10.5 -0.0032159738342346644 0.015052134664508303 
-25.0 -10.0 -0.003141384066535209 0.014753801787505667 
-25.0 -9.5 -0.0008495351049480305 0.009198282760157975 
-25.0 -9.0 0.0025017238450631297 0.001133814105137854 
-25.0 -8.5 0.0054065112146838646 -0.005732501291022762 
-25.0 -8.0 0.006453188135774772 -0.008191586100062497 
-25.0 -7.5 0.005131377770833699 -0.0049823715814672565 
-25.0 -7.0 0.0020611047686797295 0.0024156489117584056 
-25.0 -6.5 -0.0013078617510795586 0.010386134968327531 
-25.0 -6.0 -0.0033024743671140897 0.01507777000585926 
-25.0 -5.5 -0.0030572933970797796 0.014417175852330232 
-25.0 -5.0 -0.0006504649600237354 0.008743921058391493 
-25.0 -4.5 0.002778653283256233 0.0006372305168143093 
-25.0 -4.0 0.00559645110461756 -0.006091635432950162 
-25.0 -3.5 0.0064649966672478245 -0.008147089961875525 
-25.0 -3.0 0.004911316571011623 -0.004505002503979631 
-25.0 -2.5 0.001767816168353588 0.002966076024703048 
-25.0 -2.0 -0.0015108027370779682 0.010730828032196268 
-25.0 -1.5 -0.0033699590480979905 0.015216324173470498 
-25.0 -1.0 -0.0029272227521242307 0.01429540131578216 
-25.0 -0.5 -0.0003998238802944262 0.008282552197648035 
-25.0 0.0 0.00306066205430677 -6.678358947026813e-19 
-25.0 0.5 0.005719649568665412 -0.006464625387353058 
-25.0 1.0 0.006370085741876647 -0.008055289440692765 
-25.0 1.5 0.004710511614085245 -0.004120063937600493 
-25.0 2.0 0.0015270893658832717 0.0034899146654290346 
-25.0 2.5 -0.0016709589879390476 0.011266755293065919 
-25.0 3.0 -0.0034147413963654663 0.015501707040366996 
-25.0 3.5 -0.002789888873461068 0.014022419421950455 
-25.0 4.0 -0.00015275223904181412 0.0075888312569269475 
-25.0 4.5 0.0032490763534396543 -0.000623567164322817 
-25.0 5.0 0.005811826422855172 -0.006741417581325681 
-25.0 5.5 0.006321781752370723 -0.007960241058200127 
-25.0 6.0 0.004572159332686947 -0.0036790730189749563 
-25.0 6.5 0.0013011426203137632 0.004194469609120923 
-25.0 7.0 -0.0018739660800394997 0.011833247578055038 
-25.0 7.5 -0.0034504388272735467 0.015513095830684267 
-25.0 8.0 -0.002684448848366173 0.01355430330307122 
-25.0 8.5 6.306940298554362e-05 0.006994255236026553 
-25.0 9.0 0.003457835341182093 -0.0010921542481165524 
-25.0 9.5 0.005968353784011833 -0.006997573128460869 
-25.0 10.0 0.006322696415312886 -0.007830196125774019 
-25.0 10.5 0.004360432230248729 -0.0031177378288844574 
-25.0 11.0 0.0010262463381948681 0.004824012941388334 
-25.0 11.5 -0.0020892739698785867 0.012144921856869531 
-25.0 12.0 -0.0034762570452684205 0.01544656931455777 
-25.0 12.5 -0.002553730047055943 0.013277710920484378 
-25.0 13.0 0.00031609230671150084 0.006543010622468467 
-25.0 13.5 0.0037450723857501912 -0.0016341160658092596 
-25.0 14.0 0.006086924392668385 -0.007278727345224149 
-25.0 14.5 0.0062296995174727955 -0.007641824185256125 
-25.0 15.0 0.004092377560413587 -0.002628965371527365 
-25.0 15.5 0.000770314378225957 0.005299183643615972 
-25.0 16.0 -0.0022399819116597284 0.012511743278419458 
-25.0 16.5 -0.0034848820357166045 0.015616610553103016 
-25.0 17.0 -0.002365480065219156 0.01302102956983538 
-25.0 17.5 0.0005802948414099303 0.005905592304939543 
-25.0 18.0 0.003966386591972651 -0.0022510382212659473 
-25.0 18.5 0.0061205742921176245 -0.007493315520319728 
-25.0 19.0 0.006111298028979113 -0.007460807423445312 
-25.0 19.5 0.003910408381243244 -0.0021860444790048105 
-25.0 20.0 0.0005482816005320944 0.005931347707383768 
-25.0 20.5 -0.0023779111199155227 0.013049511005323977 
-25.0 21.0 -0.003489985042000039 0.0156691874280782 
-25.0 21.5 -0.002197153517131325 0.01250097778806013 
-25.0 22.0 0.0008017331999654488 0.005211630187245036 
-25.0 22.5 0.004128972308617099 -0.002728911656260198 
-25.0 23.0 0.006215020871766997 -0.007663896631287779 
-25.0 23.5 0.00605763369430284 -0.0072545784040954605 
-25.0 24.0 0.003731689796894798 -0.001594973293180764 
-25.0 24.5 0.00028507386001833335 0.006634739477618889 

-24.5 -25.0 -0.00039982388029444145 -0.00828255219764803 
-24.5 -24.5 7.929991870846486e-06 7.427926990144355e-19 
-24.5 -24.0 0.00036225169615138834 0.00806710175568084 
-24.5 -23.5 0.0005102012887227309 0.01197596678912905 
-24.5 -23.0 0.00038767326555259673 0.010010601316317706 
-24.5 -22.5 5.1412870027355154e-05 0.0031305886465559925 
-24.5 -22.0 -0.000325932025730751 -0.005432565683812547 
-24.5 -21.5 -0.0005683709144685537 -0.011742919809231237 
