-25.0 -0.03789045419410648 
-24.5 -0.07074699858265206 
-24.0 -0.06923608243143427 
-23.5 -0.03409011518710187 
-23.0 0.017617932127741254 
-22.5 0.06076922597465745 
-22.0 0.07440043283984674 
-21.5 0.051888458579250556 
-21.0 0.004168380884708578 
-20.5 -0.045578297947814365 
-20.0 -0.07318465418997674 
-19.5 -0.06523901077045124 
-19.0 -0.02559983830929189 
-18.5 0.026476563903095367 
-18.0 0.0656923983160687 
-17.5 0.07299608628321812 
-17.0 0.044838547839992804 
-16.5 -0.005102153904834807 
-16.0 -0.052565558787341794 
-15.5 -0.07449402676427426 
-15.0 -0.060234021393964714 
-14.5 -0.016712100809309433 
-14.0 0.03492951221747012 
-13.5 0.06960357339114603 
-13.0 0.07046525987284347 
-12.5 0.037094974554083476 
-12.0 -0.014296416534757352 
-11.5 -0.058743659277301186 
-11.0 -0.07465434132603987 
-10.5 -0.05429825535347229 
-10.0 -0.007564192118334949 
-9.5 0.04284543224822498 
-9.0 0.07244162593293402 
-8.5 0.06684655195539857 
-8.0 0.028777416741232374 
-7.5 -0.02327198016952632 
-7.0 -0.06401663728974644 
-6.5 -0.07366287571475272 
-6.0 -0.04752396889386579 
-5.5 0.0017019660310872808 
-5.0 0.050101502708890376 
-4.5 0.07416242799948305 
-4.0 0.062195722898051545 
-3.5 0.020014737357463442 
-3.0 -0.03188957152701587 
-2.5 -0.06830239830908291 
-2.0 -0.07153449775499826 
-1.5 -0.040015582987709575 
-1.0 0.010942716395736424 
-0.5 0.056585134362106305 
0.0 0.07473920918983717 
0.5 0.056585134362106305 
1.0 0.010942716395736424 
1.5 -0.040015582987709575 
2.0 -0.07153449775499826 
2.5 -0.06830239830908291 
3.0 -0.03188957152701587 
3.5 0.020014737357463442 
4.0 0.062195722898051545 
4.5 0.07416242799948305 
5.0 0.050101502708890376 
5.5 0.0017019660310872808 
6.0 -0.04752396889386579 
6.5 -0.07366287571475272 
7.0 -0.06401663728974644 
7.5 -0.02327198016952632 
8.0 0.028777416741232374 
8.5 0.06684655195539857 
9.0 0.07244162593293402 
9.5 0.04284543224822498 
10.0 -0.007564192118334949 
10.5 -0.05429825535347229 
11.0 -0.07465434132603987 
11.5 -0.058743659277301186 
12.0 -0.014296416534757352 
12.5 0.037094974554083476 
13.0 0.07046525987284347 
13.5 0.06960357339114603 
14.0 0.03492951221747012 
14.5 -0.016712100809309433 
15.0 -0.060234021393964714 
15.5 -0.07449402676427426 
16.0 -0.052565558787341794 
16.5 -0.005102153904834807 
17.0 0.044838547839992804 
17.5 0.07299608628321812 
18.0 0.0656923983160687 
18.5 0.026476563903095367 
19.0 -0.02559983830929189 
19.5 -0.06523901077045124 
20.0 -0.07318465418997674 
20.5 -0.045578297947814365 
21.0 0.004168380884708578 
21.5 0.051888458579250556 
22.0 0.07440043283984674 
22.5 0.06076922597465745 
23.0 0.017617932127741254 
23.5 -0.03409011518710187 
24.0 -0.06923608243143427 
24.5 -0.07074699858265206 
